"CSO_LEA","p_age_12to17","p_age_18to54","p_age_55to64","p_age_65to70","p_age_71plus","p_edu_NoFormal","p_edu_Primary","p_edu_UpperSecondary","p_edu_Apprenticeship","p_edu_HonoursBachelor","p_edu_Postgraduate","p_health_VeryBad","p_health_Bad","p_health_Fair","p_health_Good","p_health_VeryGood","Weighted_Access_Initial_Vacc_Center","Access_Pharmacies","Access_GPs","Index22_rel","UNEMPM22","UNEMPF22"
"ROSCREA-TEMPLEMORE",0.109830408927392,0.512737684457823,0.155715439395052,0.123926290287057,0.0977901769326775,0.0502445531347265,0.156662220246035,0.375277901289462,0.154290795909293,0.163183637172076,0.100340892248407,0.00398430425596136,0.0161183217627528,0.102505282221551,0.327980682161183,0.549411409598551,0.34772878033864,8.72823830049479,3.85706878272627,-4.76918325679895,8.07903402854007,8.22664124216835
"ROSSLARE",0.110511705860787,0.493636411250196,0.166553187031897,0.131042790551511,0.0982559053056094,0.057762485663643,0.159941611927849,0.357835470753832,0.134292565947242,0.171410697528933,0.118757168178501,0.00332210998877665,0.0165207631874299,0.0989001122334456,0.326644219977553,0.554612794612795,0.0699138882376958,34.5688849845097,9.34995576559216,-3.64292846539724,9.05545192470748,7.9715864246251
"RUSH-LUSK",0.13816880793625,0.599837371930395,0.134428362335339,0.0759147828915271,0.0516506749064889,0.0323156225218081,0.087827121332276,0.31701030927835,0.133690192968543,0.237245572297119,0.191911181601903,0.00238428445550199,0.0118436738713523,0.0753382055667859,0.299564608925517,0.610869227180843,1.0026538584848,31.3278473343078,10.6136199375217,4.17319163520006,6.66418466120626,6.82705497520312
"SHANNON",0.111336196418443,0.55096831699214,0.140142614050725,0.115387731950409,0.082165140588283,0.0306122448979592,0.103880896620943,0.369688859150217,0.139846102375376,0.206674473067916,0.149297423887588,0.00330305532617671,0.0164161849710983,0.0932122213047068,0.329083402146986,0.557985136251032,0.828245333120121,21.7311917310021,14.3393299315453,0.303595203220991,8.22376581493426,7.48879572068816
"SKIBBEREEN-WEST CORK",0.104265223479544,0.497483253226356,0.164402225333989,0.130189607538887,0.103659690421224,0.0397908140063665,0.118008185538881,0.302637562528422,0.155222070638169,0.22108534182204,0.163256025466121,0.00347066006812777,0.0126293463590205,0.0896265826852626,0.313259206889903,0.581014203997686,0.0905382802157318,34.3230627260871,7.55047095025515,1.84328301421807,6.42041482171988,5.94256468581177
"SLIGO-DRUMCLIFF",0.109734984685045,0.494673058995872,0.163004394726328,0.138899986682647,0.0936875749101079,0.0243967117475471,0.0904269424555821,0.296870856536728,0.121453195438876,0.250331477061787,0.21652081675948,0.00282532823666278,0.0112459143537754,0.0806603512270788,0.29605008032796,0.609218325854523,2.64399692968101,34.7302863347445,12.1838146834609,4.52894640247257,6.426735218509,5.46765937645417
"SLIGO-STRANDHILL",0.0867087206728641,0.54653607791058,0.14630367419212,0.120849933598938,0.099601593625498,0.0345862989323843,0.132339857651246,0.29904359430605,0.134564056939502,0.224644128113879,0.17482206405694,0.00456160568520119,0.0216556227792183,0.118985883030827,0.334533755882071,0.520263132622683,0.901875736790863,15.3306176869854,3.59093054882596,-1.5735973054807,12.7954505064866,8.84226301985762
"SOUTH EAST INNER CITY",0.0584189497716895,0.726398401826484,0.105565068493151,0.0694349315068493,0.0401826484018265,0.0311792666364871,0.0955749207786329,0.160989135355364,0.0642824807605251,0.283216387505659,0.364757808963332,0.00378975599801766,0.0160044310993208,0.0871643879544063,0.313850100574294,0.579191324373961,0.558678880442808,44.8859097416771,16.4729381493945,5.62225482526267,9.96604061265507,8.40697396704084
"SOUTH WEST INNER CITY",0.0512892141799592,0.737380227393357,0.0987512920077101,0.0648657708746543,0.0477134955443194,0.0361666666666667,0.100055555555556,0.188833333333333,0.0816111111111111,0.283055555555556,0.310277777777778,0.00407930162356204,0.0211307824100514,0.100513992004569,0.3291724456773,0.545103478284518,0.587496093781029,33.7643470687706,12.6400574176589,4.76706365368086,9.74739154310818,8.25238884940377
"STILLORGAN",0.0934765314240255,0.526610978520286,0.147096260938743,0.118536197295147,0.114280031821798,0.00766256590509666,0.0210896309314587,0.197820738137083,0.0558875219683656,0.331107205623902,0.386432337434095,0.00209623928414992,0.00779050122019898,0.0605406420123897,0.267911895375759,0.661660722107503,0.859055704454592,39.4786953237093,15.7428042077193,11.3611186442511,4.63356346255975,4.90594431903687
"SWINFORD",0.0978399838503465,0.446807078931431,0.177982639122536,0.157526411412422,0.119843886683265,0.0711255303219366,0.166708260544048,0.348015972048914,0.130646368854505,0.17144996256551,0.112053905665086,0.00416761817766613,0.0180406485498972,0.117549668874172,0.344485042247088,0.515757022151176,0.302762398747908,13.1229351624651,9.04601570460545,-5.40476889329469,10.1069883906214,9.44008655666757
"SWORDS",0.104706378937371,0.638078404474226,0.130164090117659,0.0772700891679417,0.0497810373028017,0.0241081609382636,0.078188630070044,0.343867079328881,0.143345821795081,0.232611174458381,0.17787913340935,0.00269370939629218,0.0136496366887747,0.0794983815107409,0.324422210652602,0.57973606175159,1.58382691347983,31.7994024679509,12.8898756917056,3.4054729461232,7.26114649681529,7.04036581520025
"TALLAGHT CENTRAL",0.0837892112734575,0.563672875839623,0.113600166193477,0.146215636036286,0.0927221106571567,0.0427392973972408,0.212487555113071,0.330749537761343,0.157801166263689,0.158725643578438,0.0974967998862182,0.00493199362823183,0.0229138585957603,0.114477392476412,0.353142997181718,0.504533758117878,0.400984567547621,34.7246413929683,13.8366791837908,-7.38119183486918,10.1611552951026,9.52498457742134
"TALLAGHT SOUTH",0.150080356039065,0.657343305723822,0.0970453702559031,0.0716095932748177,0.0239213747063914,0.058714078974571,0.146854110674661,0.390531321066777,0.158638274412515,0.145200192957067,0.10006202191441,0.00461445357809269,0.0179282868525896,0.10247617126431,0.322280498260124,0.552700590044884,0.90492326385239,18.2950266635782,7.28571389718438,-9.22532309366694,14.9253731343284,13.1086499904526
"THURLES",0.109899749373434,0.490789473684211,0.159022556390977,0.13577694235589,0.104511278195489,0.0393244265187799,0.138769851273002,0.382908999243761,0.123771111671288,0.191202419964709,0.12402319132846,0.00383927632270958,0.014673398548438,0.10571158094036,0.326285894603976,0.549489849584517,0.0375573263946422,0.399914044867453,7.65654281517482,-2.48247677386649,8.26964530668234,7.64525993883792
"TRALEE",0.101499182580264,0.524435632543741,0.159031618491078,0.11969111969112,0.095342446693798,0.0433717044188637,0.121574452283698,0.33821017452655,0.142072038618641,0.207129595246936,0.14764203490531,0.00421875484691503,0.0191394980922542,0.110308031144337,0.341564041318981,0.524769674597512,3.04366601674984,40.8182251243096,12.9713766387904,-3.60890932077279,13.1665719158613,10.595009596929
"TRAMORE-WATERFORD CITY WEST",0.107446327115491,0.549901955854995,0.152144401427925,0.109055256674544,0.0814520589270451,0.0329397141081417,0.116428423451419,0.335715765485809,0.14626061736068,0.212761549616739,0.155893929977212,0.00420656940839523,0.0161997672961604,0.102434440168263,0.324263850353531,0.552895372773651,1.41585798430851,20.648998988357,5.44244767945384,-0.84334815933214,11.3900796080833,9.27637314734089
"TRIM",0.127118315430256,0.56047620894249,0.143793384263389,0.0982277891961066,0.0703843021677589,0.0422877765573513,0.128275537423505,0.334771693080182,0.137768711752707,0.200925780637063,0.155970500549192,0.00289773789493363,0.0125568642113791,0.0811989780021188,0.305976194927401,0.597370224964168,0.293546798348481,17.0857574988557,5.24069824826599,0.682224316965218,6.78583250579278,7.17179902755267
"TUAM",0.119932794737971,0.535532994923858,0.142703939372274,0.114427682848359,0.0874025881175377,0.0362271775997691,0.1355271703832,0.348271631666306,0.13545500469077,0.196940174640976,0.14757884101898,0.00332423127151846,0.0146622343583046,0.0923364596936958,0.329098895880328,0.560578178796153,0.220626429729543,24.1199748540254,11.415644763271,0.112645378816177,7.69482645710544,7.49390478634672
"TULLAMORE",0.11469327176781,0.54254617414248,0.149488786279683,0.110075857519789,0.0831959102902375,0.0562355559359753,0.135496019857913,0.34357613626637,0.128220491312163,0.18573996405033,0.150731832577249,0.00365076631651455,0.0180816256242466,0.0954365421043568,0.322094024453246,0.560737041501636,4.4517130014798,39.1537109114763,11.7481297617127,-2.36700125020782,9.72169271826153,9.29573261712921
"TULLOW",0.119668320874427,0.537470946667504,0.153527231610026,0.114328789496828,0.0750047113512155,0.0406471453402861,0.157106565048803,0.325043455007354,0.169006551678032,0.183446984891028,0.124749298034497,0.0035065349059611,0.0175858038465625,0.104611624694506,0.313197322282435,0.561098714270534,0.581731190341943,21.3465751209793,5.74103215632559,-2.54963505290111,7.50139951483486,8.21266968325792
"WATERFORD CITY EAST",0.11098705912205,0.516011164679016,0.158284699314895,0.114742451154529,0.0999746257295103,0.0193066223790741,0.0863608054805896,0.291052522316795,0.111064978202201,0.269773718081794,0.222441353539547,0.00307044477585753,0.0131151855425915,0.088341082551101,0.302833581893149,0.592639705237301,0.225206367621985,9.82654948180261,8.85216495195006,3.87718617333267,8.06916426512968,7.35660847880299
"WATERFORD CITY SOUTH",0.101529902642559,0.571776276574608,0.134313530697397,0.106050069541029,0.0863302205444069,0.0421931891197259,0.204005140286999,0.359713000642536,0.153030627543371,0.157421289355322,0.0836367530520454,0.00477953840854288,0.0224336892869445,0.120177402686876,0.348389596968653,0.504219772648984,0.755702976852533,15.2131748806811,6.65435584345837,-8.9666744481696,14.9253731343284,12.5481274063703
"WESTPORT",0.0995449728853706,0.49841052172287,0.166053730599015,0.1408090756093,0.0951816991834445,0.042246759481517,0.124699951992319,0.31985117618819,0.120619299087854,0.212313970235238,0.180268843014882,0.00247004414546983,0.0137166281269708,0.0922324994744587,0.323996216102586,0.567584612150515,0.188173343932503,14.590258764741,7.6924321601847,1.45067240054245,7.79586096041792,6.16216216216216
"WEXFORD",0.0985594850257095,0.523688032342898,0.158103387368999,0.120029830827805,0.0996192644345881,0.048804780876494,0.139442231075697,0.339028501379099,0.135075084278272,0.197057922157524,0.140591480232914,0.00502028060376354,0.0213112573974333,0.10951526032316,0.322661081188909,0.541492120486734,0.166657562190465,40.7158801459417,8.21626163042242,-3.20760083640081,10.7350340995201,8.68465430016864
"WICKLOW",0.117573188917667,0.557727022996625,0.145514480809984,0.104112707008869,0.075072600266855,0.0433315016877306,0.0989873616453411,0.309443441400424,0.137294921108407,0.226783891985242,0.184158882172855,0.00317510715986664,0.0126369264962692,0.0826162882997301,0.30642959199873,0.595142086045404,1.17380177541556,27.1361385111335,9.12413705937283,1.03060740709887,9.60999532928538,8.8061306802904
