CSO_LEA,p_age_12to17,p_age_18to54,p_age_55to64,p_age_65to70,p_age_71plus,p_edu_NoFormal,p_edu_Primary,p_edu_UpperSecondary,p_edu_Apprenticeship,p_edu_HonoursBachelor,p_edu_Postgraduate,p_health_VeryBad,p_health_Bad,p_health_Fair,p_health_Good,p_health_VeryGood,Weighted_Access_Initial_Vacc_Center,Access_Pharmacies,Access_GPs,Index22_rel,UNEMPM22,UNEMPF22,p_age_12to17_sex_female,p_age_12to17_sex_male,p_age_18to54_sex_female,p_age_18to54_sex_male,p_age_55to64_sex_female,p_age_55to64_sex_male,p_age_65to70_sex_female,p_age_65to70_sex_male,p_age_71plus_sex_female,p_age_71plus_sex_male,p_sex_female,p_sex_male
GREYSTONES,0.123106779732523,0.559633801628486,0.138379108129773,0.100535797156478,0.0783445133527402,0.0184842883548983,0.0624447480511131,0.239813549787029,0.106164108334003,0.291891023065177,0.281202282407779,0.00281680464429253,0.0121603517570678,0.0689086599567174,0.274260588780873,0.641853594861049,2.45758412345428,23.7922958700443,6.65352997707362,7.91459415790621,5.69819229761593,6.03843947217441,0.060372104796861156,0.06273467493566215,0.2931696409737164,0.2664641606547694,0.07307091929291651,0.06530818883685609,0.05336877188541535,0.047167025271062736,0.044677888874825974,0.03366662447791419,0.5246593258237354,0.47534067417626463
HOWTH-MALAHIDE,0.102774997725412,0.541861523064325,0.140151032663088,0.112728596124102,0.102483850423073,0.016849792308723,0.0641163071151012,0.275525927911028,0.0928580999598017,0.282225646522846,0.2684242261825,0.00226819089094538,0.0108419524587189,0.0734137785035989,0.292551261114135,0.620924817032601,1.32108978811909,62.3737631195761,25.0970478358613,6.39349661306195,6.28888134826377,6.74664522911385,0.049968155763806754,0.05280684196160495,0.2801928850877991,0.26166863797652623,0.0736056773723956,0.06654535529069239,0.060867982895095984,0.05186061322900555,0.05551815121463015,0.04696569920844327,0.5201528523337275,0.4798471476662724
Ireland,0.106352433292039,0.559179815969365,0.143004909670401,0.108770890515608,0.0826919505525876,0.0400431962037789,0.123764907813941,0.302234497055879,0.125081781133979,0.221953504962046,0.186922112830376,0.00350726680777916,0.0151085466072092,0.0926417779758304,0.317977267213833,0.570765141395348,NA,NA,NA,NA,NA,NA,0.0520054623690177,0.05434697092302149,0.2845268310392189,0.27465298493014567,0.07238724122002116,0.07061766845037958,0.055335218740157906,0.05343567177544997,0.04596351202606587,0.036728438526521766,0.5102182653944816,0.48978173460551844
KANTURK,0.102138555645123,0.505097444165205,0.154677794110674,0.138223718526246,0.0998624875527526,0.0532751091703057,0.163609898107715,0.340805434255216,0.153032508491024,0.181174187287724,0.108102862688016,0.00345457433290978,0.0139771283354511,0.0913675349428208,0.328502223634053,0.562698538754765,0.0353250433435356,30.2622580085365,8.90276970839203,-2.09519669906029,6.63972286374134,6.81652046783626,0.0504528427142112,0.05168571293091185,0.2516951965479634,0.2534022476172412,0.0751576651334819,0.0795201289771919,0.07084261937502964,0.06738109915121628,0.052681492721323914,0.04718099483142871,0.5008298164920101,0.49917018350799
KELLS,0.115637951450562,0.523201598579041,0.160820011841326,0.115563943161634,0.0847764949674363,0.0523329600597238,0.145427398282941,0.353415453527436,0.140873460246361,0.182456140350877,0.125494587532661,0.00320926186976995,0.0137668336282655,0.0910890495186107,0.318166821631025,0.573768033352329,1.54937016649919,19.1912729030319,7.8387064251116,-2.82728345279091,7.8782646233542,8.75713897198803,0.056912374185908825,0.05872557726465364,0.26483866193013617,0.2583629366489047,0.07763469508584961,0.08318531675547661,0.055987270574304325,0.05957667258732978,0.046033155713439904,0.03874333925399645,0.5014061574896388,0.49859384251036115
KENMARE,0.0982547444927991,0.474494145093993,0.167481717439096,0.151240522230697,0.108528870743416,0.0485623003194888,0.152259242355089,0.323505248744865,0.141670470104975,0.188041989958923,0.145960748516659,0.00282212858081725,0.0128348861483744,0.0966482390690842,0.335137433795956,0.552557312405768,0.0336086046544525,8.64635041457846,8.27440719145696,-1.04253321671653,8.20972242620062,8.8933804951996,0.04858899008479519,0.04966575440800395,0.24357306294584774,0.23092108214814483,0.08309031360760913,0.08439140383148638,0.07492485082327606,0.0763156714074207,0.057427430571133746,0.05110144017228229,0.5076046480326618,0.49239535196733814
KILDARE,0.12173156406352,0.600826626060474,0.122819229932565,0.0922775723297803,0.0623450076136611,0.0499726427138428,0.136786430786066,0.35673901149006,0.140798832755791,0.182017143899325,0.133685938354915,0.00383210371749874,0.0137884105723086,0.0910035097772366,0.318888331781391,0.572487644151565,0.301145718951428,29.7756620114237,5.62072357830085,-1.8725848135639,8.50635459921983,8.73498442829601,0.059734609527953016,0.061996954535566674,0.3093321731564064,0.2914944529040679,0.06134435501413966,0.06147487491842506,0.0482923645855993,0.043985207744180986,0.03302153578420709,0.029323471829453992,0.5117250380683054,0.48827496193169456
KILKENNY,0.102125868238266,0.555588297200589,0.147716270258893,0.110755630393601,0.0838139339086508,0.0378274332580132,0.103690685413005,0.296593857226546,0.128964766926103,0.242530755711775,0.190392501464558,0.00373281648182046,0.0163669645741359,0.0969455511288181,0.324683248986038,0.558271418829188,1.19339075358176,32.5914845102358,3.66566734865797,-0.34986385937854,10.9579965549225,8.53067047075606,0.04975794569564302,0.052367922542622604,0.28638181435487264,0.2692064828457167,0.07939381182908861,0.06832245842980425,0.0559461166070301,0.05480951378657125,0.04929488528730794,0.03451904862134288,0.5207745737739423,0.4792254262260577
KILLALOE,0.125556951902205,0.510682051867931,0.16554324231692,0.116302981834799,0.0819147720781446,0.0315927515498331,0.108130662851693,0.307105388650453,0.126490224129709,0.235693848354793,0.190987124463519,0.00300797112347721,0.0119316187897929,0.0822178773750439,0.309470095753747,0.593372436957939,1.07489520083767,12.1204204815005,5.12246282895177,2.87695048692079,7.10908772544213,6.57314629258517,0.06009368216611447,0.06546326973609048,0.26139609276819376,0.24928595909973722,0.08145778590197647,0.08408545641494344,0.055980806580600936,0.060322175254198564,0.04249971438363989,0.03941505769450474,0.5014280818005256,0.49857191819947444
KILLARNEY,0.104575426182052,0.546759408169829,0.150209070440656,0.113179478932133,0.0852766162753297,0.0361994698475812,0.121272365805169,0.329937044400265,0.150016567263088,0.212226640159046,0.150347912524851,0.00283489309379055,0.0119543684677915,0.0848418607828404,0.331784957988934,0.568583919666644,0.0396644540892712,25.2338686972719,7.95591825988521,1.71205409131255,7.09715639810427,7.79429489754922,0.04860887745255709,0.05596654872949502,0.2763348343518816,0.2704245738179479,0.07751688645866839,0.07269218398198778,0.05785622386619492,0.0553232550659376,0.04675940816982953,0.03851720810550016,0.5070762302991315,0.49292376970086843
KILLINEY-SHANKILL,0.0988906195365396,0.530563590705363,0.151149114720748,0.11554722019136,0.10384945484599,0.0262584565990139,0.0973512211902305,0.265336543974315,0.0980392156862745,0.258915262011237,0.254099300538929,0.00356966049141457,0.0133666849058079,0.0844993355741421,0.304671825738034,0.593892493290602,0.41123561565819,44.3433575795451,15.7492144526293,3.33487735022537,7.92622133599202,7.08934969058734,0.04946120347118472,0.049429416065354906,0.2737849264121555,0.256778664293207,0.08191614482342097,0.06923296989732668,0.06211259099144919,0.053434629199910995,0.059092787437617214,0.0447566674083728,0.5263676531358276,0.47363234686417244
KILMUCKRIDGE,0.117735952740761,0.513806841599121,0.169116636900673,0.119521912350598,0.0798186564088474,0.0552121961269056,0.151215492377421,0.34761708556517,0.143112209861283,0.189809092157671,0.113033923911551,0.00329451860266969,0.0149957398466345,0.0980403294518603,0.313717693836978,0.569951718261857,0.872504335070687,6.10233721991387,3.47234013863517,-1.83152647376656,7.4535472972973,7.22307299642675,0.05797499656546229,0.05976095617529881,0.2662453633740898,0.2475614782250309,0.08565737051792828,0.08345926638274488,0.05859321335348262,0.06092869899711499,0.04107707102623987,0.0387415853826075,0.5095480148372029,0.4904519851627971
KILRUSH,0.109404458245536,0.456970167461462,0.174337362759233,0.15049351225463,0.108794499279139,0.0486255612747782,0.170956083671011,0.352863870331837,0.14554813273464,0.167780089803965,0.11422626218377,0.00347989654361627,0.0166470726545968,0.108958382318364,0.349870679520339,0.521043968963085,1.19260679626554,17.502600462742,8.96803106942814,-4.62278169789581,9.86947970677633,7.83590188843065,0.05606077409337917,0.05334368415215704,0.23161805478540534,0.22535211267605634,0.08783409116114006,0.0865032715980925,0.0716979039591882,0.07879560829544194,0.05728069202617279,0.05151380725296662,0.5044915160252855,0.4955084839747144
KIMMAGE-RATHMINES,0.0677573417335637,0.626013616502388,0.128442231480541,0.0988314195711818,0.078955390712326,0.0298507462686567,0.104010070131271,0.182197446502428,0.0728286279446143,0.289875921596835,0.321237187556195,0.00390838029449191,0.016415197236866,0.0945282675877113,0.305217233230322,0.579930921650609,0.82141205405088,59.6297325503404,23.3969471064294,6.6601497943802,7.98835151030663,6.37563574715428,0.035321613657148664,0.032435728076414996,0.32136977949395384,0.3046438370084341,0.065948582461132,0.0624936490194086,0.053023066761507975,0.04580835280967381,0.04708871049690072,0.03186668021542526,0.5227517528706432,0.47724824712935676
KINNEGAD,0.125408763897973,0.539132330499237,0.155384783082625,0.102844996729889,0.0772291257902769,0.0538336052202284,0.139827546026567,0.35131670939175,0.149382428338383,0.182941039384759,0.122698671638313,0.00302101181350888,0.0148796104247452,0.0945982505185319,0.323789340788168,0.563711786455045,0.113228974491416,15.1581073043712,5.31365975507509,-1.71992524109637,7.51795690343176,8.89066880256308,0.05858949204272945,0.06681927185524308,0.27218225419664266,0.26695007630259426,0.07679311096577283,0.07859167211685197,0.05008720296490081,0.05275779376498801,0.043110965772836275,0.03411816001744059,0.500763025942882,0.4992369740571179
LAYTOWN-BETTYSTOWN,0.132922761098281,0.596292019502181,0.125320759558635,0.0842635360533744,0.0612009237875289,0.0349640963693712,0.114757398832293,0.327159251056976,0.134957385410375,0.217300852291792,0.170861016039192,0.00300693909020817,0.0130814700591108,0.0791313287072732,0.314957594448728,0.58982266769468,0.695549211997745,37.2861911538312,11.6083703031564,1.7742078297968,7.94104099493321,8.16035145524437,0.06479343084423916,0.06812933025404157,0.30744803695150114,0.28884398255068,0.06209905055170644,0.0632217090069284,0.04343084423915833,0.04083269181421607,0.03335899409802412,0.027841929689504746,0.5111303566846293,0.4888696433153708
LEIXLIP,0.0981826408264837,0.554106025186638,0.132342960561044,0.143578915617223,0.0717894578086117,0.0216107189165826,0.0835614464774528,0.2885751332661,0.116121596311771,0.27243912980838503,0.217691975219709,0.0027875859505668,0.0131326271448925,0.0823267050734064,0.307253918106919,0.594499163724215,0.057843109404647,8.86760155040948,3.66927227449038,4.85027183955694,6.45446507515473,6.11770779556015,0.049543774979262496,0.04863886584722117,0.2738858306311741,0.2802201945554634,0.07337304878968404,0.05896991177135963,0.07450418520473569,0.06907473041248774,0.03634718347032652,0.035442274338285194,0.5076540230751828,0.49234597692481713
LETTERKENNY,0.119052407191409,0.584281864618107,0.135462333588063,0.0925873788360214,0.0686160157663999,0.0474393963718093,0.137582276448868,0.293466045914272,0.111334082517258,0.224995986514689,0.185182212233103,0.00460602072709327,0.0167132752097384,0.0987333443000494,0.316992926468169,0.56295443329495,3.09386541440534,26.8521131957625,6.2310378315828,-0.813279167652121,11.4233353695785,9.24415443175639,0.05799782809797691,0.06105457909343201,0.29823432409604633,0.2860475405220609,0.07054659534247677,0.06491573824558582,0.046494791457185373,0.04609258737883602,0.03780718336483932,0.030808832401560553,0.5110807223585248,0.4889192776414753
LIFFORD-STRANORLAR,0.116990982439487,0.523398196487898,0.148410061699098,0.121831988609397,0.0893687707641196,0.088974148168448,0.223805608842605,0.31588563076642,0.124965744039463,0.154471544715447,0.0918973234676167,0.00535610324083058,0.0194449835047545,0.119153890937318,0.333203958858917,0.52284106345818,0.565799249548534,14.6860891437792,3.34393586073244,-9.85900775322669,13.4415186772811,10.7136437174187,0.05434266729947793,0.06264831514000949,0.26872330327479826,0.2546748932130992,0.07470336971998101,0.07370669197911722,0.061082107261509255,0.060749881347887995,0.04731846226862838,0.04205030849549122,0.5061699098243949,0.49383009017560514
LIMERICK CITY EAST,0.103743917375617,0.58730841802112,0.131881227448774,0.10271773312589,0.0743487040286007,0.0399030135088327,0.118877727745064,0.289573952199515,0.106546588153793,0.247038448216141,0.198060270176654,0.00392950014446691,0.0175093903496099,0.0953770586535683,0.322536839063854,0.5606472117885,1.43135398844294,32.5236880837954,21.4338745500073,0.769836735785014,10.6118739903069,7.92920353982301,0.0492237412691582,0.05452017610645834,0.29464729054255356,0.292661127478566,0.0663709490549174,0.06551027839385613,0.05369260816313019,0.049025124962759445,0.04204045152106988,0.03230825250753087,0.5059750405508292,0.4940249594491708
LIMERICK CITY NORTH,0.0908554572271386,0.55002602811035906,0.145340968245705,0.116571230262016,0.0972063161547805,0.0402045745134252,0.162665151299901,0.343514703793152,0.124378462849837,0.186532177866174,0.142704929677511,0.00557431356310123,0.024590686118366602,0.124291265846977,0.354271516850354,0.491272217621201,0.653492771319156,14.9023809178093,10.511131769165,-7.42036891350885,13.5171637591446,11.8211276733636,0.047162935970848516,0.043692521256290126,0.280652437966337,0.26937359014402223,0.0758632656602464,0.06947770258545896,0.06028110359187923,0.05629012667013708,0.057123026201631094,0.0400832899531494,0.5210827693909422,0.4789172306090578
LIMERICK CITY WEST,0.0909509101662614,0.62505750147861,0.12650325294079,0.0912466320562529,0.0662417033580864,0.0300111669458403,0.0933835845896147,0.271705750977108,0.119905080960357,0.273659966499162,0.211334450027917,0.00404785999166617,0.0186320614322281,0.0963152568605274,0.327579022560867,0.553425799154712,0.998930692661392,19.0418817703594,14.6132850635169,3.57139852520002,9.40815187046343,8.35335226031885,0.04455543142537951,0.04639547874088191,0.3111980022343432,0.31385949924426626,0.06269304067818887,0.06381021226260104,0.04639547874088191,0.04485115331537096,0.03818098179667477,0.02806072156141158,0.5030229348754682,0.49697706512453177
LISMORE,0.108778418361797,0.48852387686283,0.172848906776895,0.125856630044599,0.103992167953878,0.0440753045404208,0.16766334440753,0.333111849390919,0.158582502768549,0.178294573643411,0.118272425249169,0.00371208691715708,0.0120416478044364,0.0893617021276596,0.332820280669986,0.562064282480761,0.0645455556888708,1.93130498633563,7.11983682835443,-1.42620451753147,7.06840390879479,6.54284508231321,0.05232241923202437,0.05645599912977265,0.24747090177308823,0.2410529750897422,0.08288915479168933,0.08995975198520613,0.06309148264984227,0.06276514739475687,0.055694550201240076,0.04829761775263788,0.5014685086478843,0.4985314913521157
LISTOWEL,0.101798410706817,0.473316603931409,0.163989962358846,0.148138854035968,0.112756168966959,0.0517167930476272,0.175939337138962,0.354264292408622,0.138536252875522,0.166567265911221,0.112976058618045,0.00334719188217884,0.0160312874356987,0.103692481150025,0.345113099852019,0.531815939680079,0.888241740981331,32.5974744753497,9.5817852228237,-4.88047038111048,9.77082475641553,8.34200485605272,0.05023002927645337,0.051568381430363866,0.23889585947302383,0.23442074445838562,0.08247595148473442,0.08151401087411125,0.07139272271016311,0.0767461313258051,0.06135508155583438,0.051401087411125056,0.5043496445002091,0.49565035549979086
LONGFORD,0.119914661958361,0.54071948797175,0.138747884940778,0.111675126903553,0.0889428382255573,0.0690862782553327,0.159184972938555,0.337312957656797,0.172397325692455,0.158070678127985,0.103947787328876,0.00576014497443531,0.0234289042780403,0.122775224904537,0.344379004595172,0.503656721247816,2.70257926964494,32.8925506260011,11.6031699305431,-8.46390703691044,15.1005917159763,13.2592190889371,0.058559552710954164,0.06135510924740675,0.2793349518134334,0.2613845361583168,0.07025674979768999,0.06849113514308836,0.056499668947252266,0.055175457956301036,0.05054071948797175,0.03840211873758552,0.5151916427573016,0.48480835724269844
LOUGHREA,0.112964253709051,0.525191675794085,0.150303694115304,0.116150552623718,0.0953898237578413,0.0358624777711915,0.145524599881446,0.333926101560956,0.128729500098795,0.204603833234539,0.151353487453073,0.00270765641922852,0.0126635007914688,0.0968091310505707,0.320669832541865,0.567149879196867,0.200818010684884,18.4057076316178,7.48656577215178,1.06766908717886,6.93474962063733,6.79251940719831,0.0552623718012546,0.05770188190779647,0.2696405456536891,0.2555511301403963,0.0740316638454645,0.07627203026983968,0.05795081151050483,0.05819974111321318,0.05073185303196256,0.04465797072587872,0.5076172458428756,0.49238275415712435
LUCAN,0.137043189368771,0.653559563360228,0.112743236829616,0.0609634551495017,0.0356905552918842,0.0257778220981252,0.0608296769046669,0.280165536497806,0.11966493817311501,0.276625448743518,0.236936577582768,0.00219268976299883,0.0110587831525159,0.0661810971075562,0.310828074055713,0.609739355921216,0.220529096667539,16.1396737444575,8.22474342980081,6.64494024641857,6.16640946502058,7.50416093783921,0.06753678215472235,0.06950640721404841,0.334765068818225,0.31879449454200287,0.05543426672994779,0.057308970099667775,0.032629330802088276,0.028334124347413385,0.01986236355007119,0.015828191741813005,0.5102278120550546,0.4897721879449454
MACROOM,0.115300335137922,0.534061613817994,0.154840164990977,0.115558133539572,0.0802397525135344,0.0294501763092595,0.0997779809324801,0.297766749379653,0.1394802141831,0.247681859736189,0.185843019459318,0.00191863932173507,0.0088153698566206,0.0672560864943348,0.291529466670124,0.630480437657186,0.443250540544657,49.4536144066253,13.2202396641101,4.99116187036018,4.57704067451126,5,0.05623227635988657,0.05906805877803557,0.2668213457076566,0.26724026811033774,0.07440706367620521,0.08043310131477185,0.0570056715648363,0.05855246197473576,0.04411575148234081,0.036124001031193606,0.4985821087909255,0.5014178912090745
MALLOW,0.122994652406417,0.544117647058823,0.139361529735861,0.107235456165937,0.0862907146329606,0.0358552067249957,0.120518099159376,0.332475553268142,0.15654486189741,0.206296105678504,0.148310173271573,0.00243155019652255,0.0130237825594564,0.0908000799413763,0.315735127573113,0.578009459729532,0.0672633687278304,21.2672663888706,10.8298044733534,0.324586579879901,7.08720784116612,7.46690465565968,0.059633770863717385,0.06336088154269973,0.2792092043428942,0.26490844271592934,0.0678577216010371,0.07150380813482418,0.05303030303030303,0.05420515313563442,0.049829849295089934,0.036460865337870685,0.5095608491330417,0.49043915086695833
MANORHAMILTON,0.112834679133022,0.490862728431789,0.162770930726732,0.132065448363791,0.101466213344666,0.0652690728333694,0.140263669764426,0.299546142208775,0.141128160795332,0.196671709531014,0.157121244867085,0.00230741924032658,0.0166844160454384,0.108803691870785,0.329783457578985,0.542421015264466,0.287391161340383,9.09377669446897,3.3349453309416,-2.49038135501582,10.2202339986235,8.86935677187375,0.05344241393965151,0.05939226519337017,0.25106247343816407,0.23980025499362517,0.08085422864428389,0.08191670208244795,0.06417339566510838,0.06789205269868254,0.05386740331491713,0.04759881002974926,0.503399915002125,0.49660008499787506
MAYNOOTH,0.11971697036558,0.631985392018869,0.118005097576749,0.0775288165252787,0.0527637235135238,0.0193878329898481,0.0648805434699641,0.23486756736127,0.0957178841309824,0.292878406228532,0.292267765819403,0.00178923426838514,0.00970432145564821,0.067778620166793,0.286004548900682,0.634723275208491,0.165795033729606,24.6052301183866,11.3898329362222,8.78818523111678,5.44046871730488,5.87076923076923,0.0517365998402252,0.06798037052535474,0.3167345075512611,0.3152508844676076,0.05831779967284209,0.05968729790390687,0.04020998972876327,0.03731882679651539,0.02864533799977175,0.024118385513752044,0.4956442347928634,0.5043557652071367
MIDLETON,0.125006431695395,0.55955749935683,0.136197581682532,0.101903781836892,0.0773347054283509,0.0324014567266495,0.104327335047129,0.318926735218509,0.153384747215081,0.220062125107112,0.170897600685518,0.00313820929934674,0.0116775543315828,0.0836428845907519,0.312881601981128,0.588659749797191,0.0846567435989977,36.6564463489638,15.1685991193083,2.68769030545212,6.77926158680283,6.55543398978848,0.06148700797530229,0.06351942372009262,0.29094417288397223,0.26861332647285824,0.06683817854386416,0.06935940313866736,0.05099048109081554,0.05091330074607667,0.0432467198353486,0.034087985593002315,0.5135065603293028,0.4864934396706972
MILFORD,0.110652211323352,0.49406298399587,0.155480984340045,0.132163138874548,0.107640681466185,0.0561835106382979,0.192154255319149,0.295212765957447,0.120844414893617,0.188663563829787,0.146941489361702,0.0035610465116279,0.0130813953488372,0.096875,0.328488372093023,0.557994186046512,0.672488690633035,8.95674099036554,5.7119745068656,-3.90814546119197,11.1454239191465,7.59534583063995,0.05360523145758045,0.05704697986577181,0.2522801583204268,0.24178282567544312,0.07855790741696782,0.07692307692307693,0.06590948201686457,0.06625365685768371,0.055240061951471346,0.052400619514713476,0.5055928411633109,0.49440715883668906
MOATE,0.11553488372093,0.519441860465116,0.156899224806202,0.120124031007752,0.088,0.0483558994197292,0.142101869761444,0.336041263700838,0.127659574468085,0.20180528691167,0.144036105738233,0.00320310859063222,0.0125498844780508,0.0893719806763285,0.316950220541903,0.577924805713085,2.33621290098817,8.94557235812391,6.48310109718227,-0.627076617224811,7.75700934579439,7.5801749271137,0.056496124031007754,0.05903875968992248,0.26703875968992247,0.2524031007751938,0.07665116279069767,0.08024806201550387,0.056868217054263565,0.06325581395348837,0.04737984496124031,0.04062015503875969,0.5044341085271318,0.4955658914728682
MONAGHAN,0.11381360091618,0.520477722637291,0.159240879096908,0.119757866608496,0.0867099307411245,0.0710005652911249,0.157377049180328,0.315771622385529,0.151950254381006,0.186433013001696,0.117467495760317,0.00277305662402719,0.0122551212094105,0.0912872349941855,0.321316754629215,0.572367832543161,0.616860527667316,26.371339542617,5.48695174008606,-3.4121015736847,8.14390842191333,8.31435079726652,0.055679773136281835,0.05813382777989857,0.2622566395811747,0.2582210830561161,0.0823471669302503,0.07689371216665758,0.05971532966134046,0.06004253694715602,0.04891748922942684,0.03779244151169766,0.5089163985384741,0.49108360146152585
MUINEBEAG,0.107145563385618,0.519057361521558,0.158445101159354,0.124801091157081,0.0905508827763886,0.0333282372725883,0.179024613973399,0.315242317688427,0.149059776792539,0.192478214340315,0.130866839932732,0.00280269058295964,0.0137020428500249,0.096537120079721,0.311410064773293,0.575548081714001,1.91061237826557,11.8464423119459,4.51135872273951,-2.29930949344214,7.8976890284945,6.93185141854343,0.051905736152155796,0.05523982723346215,0.25846783359854514,0.2605895279230128,0.08107903311358643,0.07736606804576798,0.06039251345002652,0.06440857770705463,0.04751079790861559,0.04304008486777298,0.49935591422292946,0.5006440857770705
MULLINGAR,0.109548245212132,0.572161642078255,0.137175845322093,0.103729496930267,0.0773847704572528,0.0473511486169714,0.112611345522738,0.324988279418659,0.141397093295827,0.212283169245195,0.161368963900609,0.00262022194821208,0.0149121454993835,0.0956381011097411,0.326525893958076,0.560303637484587,0.0271379665891813,27.5585309338522,10.1776674365627,-2.06425994202051,11.5288220551378,10.1769218725536,0.05351415742692202,0.0560340877852103,0.2950151195821497,0.27714652249610555,0.07165765600659764,0.06551818931549529,0.05562173554476313,0.04810776138550353,0.04375515440300559,0.033629616054247226,0.5195638229634381,0.4804361770365619
NAAS,0.10943438722937,0.606069990709198,0.136631098848504,0.0884596976266224,0.0594048255863059,0.0222560809707787,0.064918104151929,0.269848179789955,0.111606899929259,0.286336181095935,0.245034554062143,0.00245722401316531,0.0108884330124665,0.0706057395342546,0.299600982889605,0.616447620550508,3.32362750711574,30.2854208025168,13.8064636403992,7.39899205811477,6.07414374167255,6.24377884354357,0.055012810045327855,0.05442157718404234,0.3091303246149948,0.2969396660942031,0.06838593428869057,0.06824516455981305,0.04653847236690222,0.04192122525972015,0.03353134941862102,0.0258734761676849,0.5125988907345365,0.48740110926546354
NAVAN,0.130943672275055,0.607102480547982,0.121766309769236,0.0817317284032719,0.0584558090044557,0.0452370901927677,0.112002251301534,0.35232869002392,0.154847333614746,0.190938511326861,0.144646123540172,0.00393311036789297,0.013752508361204,0.0862341137123746,0.323157190635452,0.572923076923077,2.14290414831718,27.8095890135897,6.04378313329912,-1.30178272379669,9.60324191876355,9.85389058783554,0.06530557957039303,0.06563809270466184,0.30937022012369486,0.29773226042428674,0.06071689831748354,0.06104941145175234,0.043259958768371354,0.03847176963490058,0.03215402008379331,0.026301788920662365,0.5108066768637362,0.4891933231362639
NENAGH,0.107432651736449,0.520610191496267,0.153900248836958,0.119712214648924,0.0983446932814021,0.0413800515907137,0.134673258813414,0.341680997420464,0.147463456577816,0.192390369733448,0.142411865864144,0.00391292614914095,0.0155617522712962,0.100791580462355,0.331969056400108,0.5477646847171,2.77325186597281,19.227575943037,7.31922485030644,-0.57388004323579,8.00200467758102,7.04390243902439,0.05387861084063616,0.053554040895813046,0.2659309747917343,0.25467921670453314,0.07827545169317321,0.07562479714378449,0.058638970031375096,0.061073244617548414,0.05339175592340149,0.04495293735800065,0.5101157632803203,0.48988423671967973
NEW ROSS,0.111936539914379,0.513892386468564,0.156257869554268,0.124276001007303,0.0936372030554856,0.0534754797441365,0.17091684434968,0.342089552238806,0.150874200426439,0.177057569296375,0.105586353944563,0.00309358081979891,0.0163116079589397,0.100857765590944,0.32046684946917,0.559270196161147,0.471459955857946,16.3166318951542,6.45497500802126,-5.23418358907291,10.5564968069855,10.6991358994501,0.054814068664484177,0.05712247124989507,0.262486359439268,0.2514060270292957,0.07810794929908503,0.07814992025518341,0.0612356249475363,0.06304037605976665,0.04843448333753043,0.04520271971795518,0.5050784856879039,0.494921514312096
NEWBRIDGE,0.128117875250961,0.584033756422908,0.136046551196107,0.0878619797869806,0.0639398373430428,0.035957713172903,0.103491445263597,0.333147864793434,0.13478926137154,0.212129642509389,0.180484072889136,0.00290202862962859,0.0147891843625303,0.0844936797164941,0.307782459469264,0.590032647822083,1.172280193556,27.6872353239975,8.6640796010968,1.46428626410645,7.71448454120688,8.3256351039261,0.06268077721441453,0.06543709803654678,0.29822710722428286,0.28580664919862525,0.07030319529043455,0.06574335590567258,0.0455983938476197,0.04226358593936094,0.03511756899309219,0.028822268349950657,0.5119270425698438,0.4880729574301562
NEWCASTLE WEST,0.100232899163288,0.506340032778401,0.156387475200552,0.134563961010955,0.102475631846804,0.0497936243084219,0.185825941863529,0.341090717484851,0.141389303591815,0.174321594801089,0.107578817950294,0.00278790478232897,0.0132246765315605,0.0980413181785689,0.344806633783687,0.541139466723854,0.0474061274069737,35.0689082582664,9.68302328226567,-2.88180822320237,7.32031353793012,7.42155072223145,0.047528681100664195,0.052704218062624,0.2531268869145174,0.2532131458638834,0.07689985335978608,0.07948762184076598,0.06413352885361856,0.07043043215733633,0.05580954023979988,0.046666091607004224,0.49749849046838607,0.5025015095316139
NEWPORT,0.127577693871624,0.525704327621261,0.154371187917514,0.11167586407203,0.0806709265175719,0.0347305389221557,0.106437125748503,0.312724550898204,0.12125748502994,0.231437125748503,0.193413173652695,0.00382637809398541,0.0148272151141935,0.0844792538562717,0.293973454501973,0.602893698433576,1.49096843073417,14.9836300500582,6.98077924903205,3.69590805856585,5.93886462882096,5.32712697181278,0.0623729305837932,0.06520476328783038,0.26691838512924776,0.25878594249201275,0.07500726110949753,0.07936392680801627,0.05532965437118792,0.05634620970084229,0.042985768225384836,0.03768515829218705,0.5026139994191112,0.4973860005808888
NORTH INNER CITY,0.0590592452319762,0.766654267550385,0.0908967942648451,0.0543419450831868,0.0290477478696064,0.0461473490229201,0.107382808000921,0.209889814565977,0.0913348946135831,0.258647828924636,0.286597304871962,0.00467655354380857,0.0211627695387135,0.0982622145391684,0.348885451733236,0.527013010645073,0.777932639567707,53.1363836587474,20.1626165291182,3.5638231975264,11.6878503197284,10.4590100165321,0.029098471527120248,0.029960773704855944,0.36059448126606247,0.406059786284323,0.04238806979575274,0.048508724469092386,0.026224130934667928,0.02811781414851887,0.016028675774381173,0.013019072095225213,0.47433382929798457,0.5256661707020154
